SummitCode,SummitName,Lat,Lon,AltM,DEM_AltM,abs_diff,dem_source
JA/GF-097,Kaminarikura,35.6366,136.54691,1169.0,1167.88,1.1199999999998909,5a
JA/GF-098,Gongendake,35.5975,136.4944,1157.0,1156.92,0.07999999999992724,5a
JA/GF-099,JA/GF-099,35.6029,137.3867,1156.0,1151.81,4.190000000000055,5a
JA/GF-100,Tonobora,35.832,137.0466,1154.0,1151.54,2.4600000000000364,5a
JA/GF-101,Oonagi,35.7074,137.3378,1145.0,1142.13,2.869999999999891,5a
JA/GF-102,Genjidake,36.1024,137.2037,1143.0,1140.86,2.1400000000001,5b
JA/GF-103,Hotokegaoyama,35.9033,137.1785,1139.0,1136.75,2.25,5a
JA/GF-104,Sannotani,36.2739,137.20531,1137.0,1132.64,4.3599999999999,5a
JA/GF-105,JA/GF-105,35.7505,136.8606,1132.0,1129.27,2.730000000000018,5a
JA/GF-106,Miyabora,36.0862,137.2139,1131.0,1130.44,0.5599999999999454,5b
JA/GF-107,Kasagiyama,35.5106,137.34779,1128.0,1127.82,0.18000000000006366,5a
JA/GF-108,Kunimidake,35.4617,136.4211,1126.0,1117.37,8.63000000000011,5a
JA/GF-109,Mitsuoyama,35.679,136.7695,1107.0,1105.02,1.9800000000000182,5a
JA/GF-110,Asaya,35.8656,137.1506,1103.0,1102.16,0.8399999999999181,5a
JA/GF-111,Hachioyama,35.7927,137.21181,1101.0,1100.21,0.7899999999999636,5a
JA/GF-112,Ozouzoyama,36.3396,136.8606,1085.0,1084.04,0.9600000000000364,5a
JA/GF-113,Wakidaniyama,35.6147,136.38361,1080.0,1077.82,2.1800000000000637,5a
JA/GF-114,Shikaasobiyama,35.5652,137.3427,1080.0,1080.17,0.17000000000007276,5a
JA/GF-115,Kaburayama,35.7367,136.79961,1069.0,1067.48,1.5199999999999818,5a
JA/GF-116,Oodawa,35.6248,136.33771,1068.0,1067.18,0.8199999999999363,5a
JA/GF-117,Hassyakudani,36.0968,137.2782,1053.0,1052.57,0.43000000000006366,5a
JA/GF-118,Nishikawayama,35.7953,136.8653,1052.0,1049.65,2.349999999999909,5a
JA/GF-120,Takane,35.6684,136.8418,1050.0,1043.64,6.3599999999999,5a
JA/GF-121,Near Iwadake,35.6749,136.61861,1050.0,1046.41,3.589999999999918,5a
JA/GF-122,Imabuchigatake,35.632,136.8779,1048.0,1047.4,0.599999999999909,5a
JA/GF-123,Funabuseyama,35.6583,136.6815,1040.0,1039.66,0.33999999999991815,5a
JA/GF-124,JA/GF-124,35.6983,136.74319,1030.0,1027.64,2.3599999999999,5a
JA/GF-125,Takaiwa,35.6394,137.36971,1004.0,1001.33,2.669999999999959,5a
JA/GF-126,Kasanoo,35.6174,137.3446,1002.0,1003.09,1.0900000000000318,5a
JA/GF-127,Hondouzan,36.2713,137.1154,995.0,994.6,0.39999999999997726,5a
JA/GF-128,Midagahorayama,36.071,137.28011,994.0,991.67,2.330000000000041,5a
JA/GF-129,Shinsuzan,35.6465,137.3999,974.0,972.69,1.3099999999999454,5a
JA/GF-130,JA/GF-130,36.1318,137.33859,962.0,955.05,6.9500000000000455,5a
JA/GF-131,Zekkou,35.8191,137.0112,960.0,958.57,1.42999999999995,5a
JA/GF-132,Zouzouyama,36.284,136.8903,952.0,950.92,1.080000000000041,5a
JA/GF-133,JA/GF-133,35.7313,136.756,950.0,941.93,8.07000000000005,5a
JA/GF-134,Fujishimayama,35.6502,137.2827,945.0,944.48,0.5199999999999818,5a
JA/GF-135,Takamineyama,35.5505,137.50591,945.0,944.83,0.16999999999995907,5a
JA/GF-136,Ikedayama,35.441,136.517,924.0,923.11,0.8899999999999864,5a
JA/GF-137,JA/GF-137,35.4364,136.4653,919.0,917.57,1.42999999999995,5a
JA/GF-138,Mukouyama,35.9293,136.8549,918.0,917.22,0.7799999999999727,5a
JA/GF-139,JA/GF-139,35.5017,136.49921,910.0,908.58,1.419999999999959,5a
JA/GF-140,Natsuyake,35.76,137.24249,909.0,907.68,1.32000000000005,5a
JA/GF-141,Takaterayama,35.6817,137.2184,908.0,907.05,0.9500000000000455,5a
JA/GF-142,Shougadake,35.2837,136.5112,908.0,907.27,0.7300000000000182,5a
JA/GF-143,Kengyouzan,35.527,137.269,905.0,904.26,0.7400000000000091,5a
JA/GF-144,Atsutani,35.7693,137.1945,898.0,896.43,1.57000000000005,5a
JA/GF-145,Muzoreyama,35.5978,137.2834,889.0,887.62,1.3799999999999955,5a
JA/GF-146,Iwagoke,35.7223,137.2608,887.0,886.17,0.8300000000000409,5a
JA/GF-147,Mineyama,35.6456,136.7574,881.0,874.72,6.279999999999973,5a
JA/GF-148,Iwaya,35.7458,137.17439,873.0,871.66,1.3400000000000318,5a
JA/GF-149,JA/GF-149,35.7351,136.5894,870.0,874.77,4.769999999999982,5a
JA/GF-150,Gongenyama,35.5311,137.28931,867.0,864.73,2.269999999999982,5a
JA/GF-151,Hakusan,35.6198,137.2287,863.0,861.39,1.6100000000000136,5a
JA/GF-152,Jyouganesan,35.608,137.51379,837.0,836.29,0.7100000000000364,5a
JA/GF-153,Hinokio,35.5712,136.43629,827.0,825.68,1.32000000000005,5a
JA/GF-154,Fukabora,36.1805,137.23039,825.0,821.99,3.009999999999991,10b
JA/GF-155,Tashiroyama,35.3527,137.3273,820.0,819.17,0.8300000000000409,5a
JA/GF-156,Chigosan,35.7515,136.9938,818.0,814.89,3.1100000000000136,5a
JA/GF-157,Kurodake,35.7015,137.0676,795.0,793.15,1.8500000000000227,5a
JA/GF-158,Takatoyama,35.2431,137.4306,795.0,794.41,0.5900000000000318,5a
JA/GF-159,JA/GF-159,35.4136,136.46001,790.0,795.01,5.009999999999991,5a
JA/GF-160,Takeyama,35.7115,137.00751,775.0,773.49,1.509999999999991,5a
JA/GF-161,Tairangi,35.706,137.1559,773.0,772.56,0.44000000000005457,5a
JA/GF-162,Nabeyama,35.4144,137.40109,771.0,770.36,0.6399999999999864,5a
JA/GF-163,Mitsuko,35.7337,137.02341,760.0,759.25,0.75,5a
JA/GF-164,JA/GF-164,35.7308,137.0004,750.0,750.82,0.82000000000005,5a
JA/GF-165,Kokashibora,35.6025,136.66341,745.0,738.47,6.529999999999973,5a
JA/GF-166,Ooizumimura,35.3219,137.36659,740.0,727.07,12.92999999999995,5a
JA/GF-167,Sasagatawa,35.575,137.16701,740.0,733.93,6.07000000000005,5a
JA/GF-168,Muryojyuzan,35.5446,137.2065,730.0,732.65,2.6499999999999773,5a
JA/GF-169,Oohira,35.589,137.241,724.0,722.2,1.7999999999999545,5a
JA/GF-170,Tounokura,35.5509,136.53619,720.0,716.55,3.4500000000000455,5a
JA/GF-171,JA/GF-171,35.2554,136.42821,711.0,706.94,4.059999999999945,5a
JA/GF-172,JA/GF-172,35.6809,137.1095,704.0,700.03,3.9700000000000273,5a
JA/GF-173,Hananashiyama,35.4283,137.4453,702.0,701.48,0.5199999999999818,5a
JA/GF-174,Suisyouyama,35.6216,137.1389,688.0,687.19,0.8099999999999454,5a
JA/GF-175,Toyama,35.5218,137.162,686.0,685.26,0.7400000000000091,5a
JA/GF-176,Myouhougatake,35.545,136.59621,667.0,666.2,0.7999999999999545,5a
JA/GF-177,Tashiroyama,35.6016,137.18629,666.0,661.92,4.080000000000041,5a
JA/GF-178,Gozengatake,35.6601,137.1095,664.0,662.58,1.419999999999959,5a
JA/GF-179,Miyama,35.4534,137.2991,660.0,661.59,1.5900000000000318,5a
JA/GF-180,Tsurugi,35.8403,136.8951,640.0,639.21,0.7899999999999636,5a
JA/GF-181,Noukoyama,35.5451,137.0941,633.0,631.83,1.169999999999959,5a
JA/GF-182,Takaokayama,35.6406,137.0956,603.0,594.26,8.740000000000009,5a
JA/GF-183,Takeyama,35.6044,137.0562,599.0,597.75,1.25,5a
JA/GF-184,Funayamadake,35.653,137.0114,591.0,589.0,2.0,5a
JA/GF-185,Kusumi,35.4565,137.34821,580.0,579.54,0.4600000000000364,5a
JA/GF-186,Nakazako,35.6189,136.9866,569.0,567.6,1.3999999999999773,5a
JA/GF-187,Near Gotenzan,35.5481,137.0477,554.0,554.42,0.4199999999999591,5a
JA/GF-188,Tennouzan,35.5611,136.86681,538.0,535.72,2.2799999999999727,5a
JA/GF-189,Funnyoujisan,35.5692,136.82381,520.0,518.76,1.240000000000009,5a
JA/GF-190,Gongenyama,35.5636,136.839,516.0,508.5,7.5,5a
JA/GF-191,Oomoyama,35.5439,136.6597,453.0,452.59,0.410000000000025,5a
JA/GF-192,JA/GF-192,35.6911,136.95399,448.0,443.07,4.930000000000007,5a
JA/GF-193,JA/GF-193,35.6041,136.8013,444.0,436.37,7.6299999999999955,5a
JA/GF-194,Matoyama,35.5243,136.53799,443.0,443.0,0.0,5a
JA/GF-195,Mirokuyama,35.3146,137.06531,437.0,435.11,1.8899999999999864,5a
JA/GF-196,Kojyouzan,35.5585,136.9317,437.0,436.59,0.410000000000025,5a
JA/GF-197,Oobotoke,35.5497,136.9593,435.0,433.89,1.1100000000000136,5a
JA/GF-198,Ganmatayama,35.5055,136.63609,430.0,429.71,0.29000000000002046,5a
JA/GF-199,Near Nanguusan,35.3498,136.50661,420.0,418.98,1.0199999999999818,5a
JA/GF-200,Todogamine,35.4631,136.80009,418.0,417.1,0.8999999999999773,5a
JA/GF-201,Unumamura,35.4281,136.9455,383.0,382.35,0.6499999999999773,5a
JA/GF-202,Yukouyama,35.5145,136.6853,374.0,373.94,0.060000000000002274,5a
JA/GF-203,Nishiyama,35.4175,136.9848,340.0,339.2,0.8000000000000114,5a
JA/GF-204,Kinkazan,35.4334,136.78149,329.0,327.99,1.009999999999991,5a
JA/GF-205,Gongenyama,35.4445,136.8683,317.0,315.86,1.1399999999999864,5a
JA/GF-206,Oobora,35.5057,136.7133,317.0,316.36,0.6399999999999864,5a
JA/GF-207,Nyoraigatake,35.4994,136.7636,276.0,275.08,0.9200000000000159,5a
JA/GF-208,Momisawadake,36.3666,137.60789,2755.0,2750.21,4.789999999999964,5a
JA/GF-209,Sangenyama,35.9367,137.4214,1800.0,1798.54,1.4600000000000364,5a
JA/GF-210,JA/GF-210,36.1778,136.9442,1760.0,1759.83,0.17000000000007276,5a
JA/GF-211,Nijyudaki,36.2773,136.8517,1441.0,1442.12,1.1199999999998909,5a
JA/GF-212,Soureyama,36.2657,136.9496,1433.0,1431.15,1.849999999999909,5a
JA/GF-213,Akigamigongensan,36.0637,137.41611,1415.0,1414.71,0.2899999999999636,5a
JA/GF-214,Roppouzan,36.1117,137.3996,1403.0,1401.99,1.009999999999991,10b
JA/GF-215,Oozoreyama,35.9414,137.3123,1367.0,1366.73,0.2699999999999818,5a
JA/GF-216,Kentouzan,35.9813,136.9601,1352.0,1351.57,0.43000000000006366,5a
JA/GF-217,Near Ooborayama,36.3379,137.26801,1351.0,1349.87,1.1300000000001091,5a
JA/GF-218,Oofurui,36.0371,137.4646,1349.0,1348.12,0.8800000000001091,5a
JA/GF-219,Tanaborayama,36.0495,137.4086,1320.0,1317.55,2.4500000000000455,5a
JA/GF-220,Kuroteyama,36.0645,137.33659,1316.0,1314.86,1.1400000000001,5a
JA/GF-221,Oomukai,36.1129,137.3764,1316.0,1315.61,0.39000000000010004,5a
JA/GF-222,Wakamaruyama,35.7726,136.4458,1286.0,1284.75,1.25,5a
JA/GF-223,Kobokura,35.7315,136.6864,1182.0,1178.91,3.089999999999918,5a
JA/GF-224,Near Toya,36.2832,137.2748,1140.0,1133.24,6.759999999999991,5a
JA/GF-225,Orihora,35.8252,137.0761,1110.0,1107.01,2.990000000000009,5a
JA/GF-226,JA/GF-226,35.6495,136.3586,1090.0,1093.17,3.1700000000000728,5a
JA/GF-227,Horayama,36.0664,137.248,1089.0,1087.35,1.650000000000091,5a
JA/GF-228,Oobora,35.6685,136.7793,1089.0,1086.78,2.2200000000000273,5a
JA/GF-229,Near Mitsumata,35.6249,136.3174,1070.0,1071.18,1.1800000000000637,5a
JA/GF-230,Gyozuibora,35.8483,137.2002,1069.0,1068.04,0.9600000000000364,5a
JA/GF-231,Tsukiyodaniyama,35.5993,136.5619,1066.0,1065.1,0.900000000000091,5a
JA/GF-232,JA/GF-232,35.521,136.47169,1050.0,1047.58,2.4200000000000728,5a
JA/GF-233,Near Umase,35.7678,136.8447,990.0,986.79,3.2100000000000364,5a
JA/GF-234,Tsugadate,35.6624,137.3967,984.0,982.68,1.32000000000005,5a
JA/GF-235,Iwasaki,36.193,137.28439,946.0,945.78,0.22000000000002728,5b
JA/GF-236,Youkinyama,35.5967,136.5986,940.0,934.1,5.899999999999977,5a
JA/GF-237,Kurami,35.6796,136.59489,927.0,925.66,1.3400000000000318,5a
JA/GF-238,Hiraiwa,36.231,137.1563,910.0,909.47,0.5299999999999727,5a
JA/GF-239,Notakiyama,35.7606,137.2767,881.0,881.5,0.5,5a
JA/GF-240,Eboshidake,35.2282,136.4334,870.0,868.6,1.3999999999999773,5a
JA/GF-241,Near Arisaka,35.7541,136.91229,830.0,828.08,1.919999999999959,5a
JA/GF-242,JA/GF-242,35.7227,136.8148,790.0,797.58,7.580000000000041,5a
JA/GF-243,Togeppou,35.7322,137.2213,775.0,771.46,3.5399999999999636,5a
JA/GF-244,Uchigato,36.2998,136.8866,765.0,763.88,1.1200000000000045,5a
JA/GF-245,Nishinohara,35.7074,136.92661,733.0,732.56,0.44000000000005457,5a
JA/GF-246,Kawamata,35.5639,137.1971,716.0,715.31,0.6900000000000546,5a
JA/GF-247,Tougebora,35.6957,137.1992,700.0,697.41,2.590000000000032,5a
JA/GF-248,JA/GF-248,35.6862,137.0723,700.0,701.83,1.830000000000041,5a
JA/GF-249,Aidodake,35.6159,136.7886,671.0,670.25,0.75,5a
JA/GF-250,JA/GF-250,35.6145,137.1557,663.0,664.09,1.0900000000000318,5a
JA/GF-251,JA/GF-251,35.6203,137.1196,650.0,659.32,9.32000000000005,5a
JA/GF-252,Honjinyama,35.4359,137.2924,633.0,632.14,0.8600000000000136,5a
JA/GF-253,Hakusan2,35.7287,136.9626,618.0,617.92,0.08000000000004093,5a
JA/GF-254,Near Takiba,35.6531,137.2261,610.0,600.14,9.860000000000014,5a
JA/GF-255,Nagahora,35.6567,137.1385,565.0,565.18,0.17999999999994998,5a
JA/GF-256,Near Shoaitouge,35.6313,137.09081,550.0,548.73,1.2699999999999818,5a
JA/GF-257,Tanjyoyama,35.5574,136.88831,501.0,499.24,1.759999999999991,5a
JA/GF-258,JA/GF-258,35.65,137.1611,420.0,411.31,8.689999999999998,5a
JA/GF-259,Takayashiroyama,35.3467,137.06911,416.0,415.4,0.6000000000000227,5a
JA/GF-260,Oohirayama,35.5158,137.0199,380.0,378.08,1.920000000000016,5a
JA/GF-261,Ookayama,35.5763,137.02071,359.0,358.67,0.3299999999999841,5a
JA/GF-262,Fujiyama,35.509,137.0354,357.0,356.7,0.30000000000001137,5a
JA/GF-263,Takagiyama,35.5036,137.0229,344.0,341.87,2.1299999999999955,5a
JA/GF-264,Near Kinbara,35.5695,136.6427,320.0,313.34,6.660000000000025,5a
JA/GF-265,Matsukurayama,35.5335,136.9187,316.0,315.35,0.6499999999999773,5a
JA/GF-266,Kitayama,35.4261,136.92149,289.0,288.53,0.4700000000000273,5a
JA/GF-267,Jyogamine,35.4763,136.7515,288.0,286.54,1.4599999999999795,5a
JA/GF-268,Iwatayama,35.4386,136.82471,270.0,265.37,4.6299999999999955,5a
JA/GF-269,Gobouyama,35.4301,136.9104,262.0,262.78,0.7799999999999727,5a
JA/GF-270,Near Mitsuminesan,35.4298,136.82941,245.0,244.31,0.6899999999999977,5a
JA/GF-271,Mayuyama,35.4775,136.7692,231.0,230.2,0.8000000000000114,5a
JA/GF-272,Gomoyama,35.4791,136.7117,225.0,224.1,0.9000000000000057,5a
JA/GF-273,Katsurabata,35.8025,137.17171,888.0,883.42,4.580000000000041,5a
JA/GF-274,Yukiai,35.6437,137.0562,522.0,520.21,1.7899999999999636,5a
JA/GF-275,Yamaguchi,35.5126,136.66431,297.0,296.03,0.9700000000000273,5a
JA/GM-001,Azumayasan,36.5418,138.41299,2354.0,2343.97,10.0300000000002,5a
JA/GM-002,Shibutsusan,36.9034,139.1732,2228.0,2226.56,1.4400000000000546,5a
JA/GM-003,Tsubakurosuyama,36.8527,139.3486,2222.0,2215.35,6.650000000000091,5a
JA/GM-004,Omeshidake,36.6288,138.4586,2160.0,2160.69,0.6900000000000546,5a
JA/GM-005,Hotakayama,36.8052,139.1326,2158.0,2157.51,0.4899999999997817,5a
JA/GM-006,Shiroudake,36.8441,139.3299,2156.0,2156.22,0.2199999999997999,5a
JA/GM-007,Shirasunayama,36.7381,138.6935,2140.0,2139.4,0.599999999999909,5a
JA/GM-008,Uenokurayama,36.7604,138.7225,2120.0,2118.35,1.650000000000091,5a
JA/GM-009,Akaishiyama,36.7038,138.5435,2109.0,2106.8,2.199999999999818,5a
JA/GM-010,Sennokurayama,36.8175,138.83949,2026.0,2025.72,0.2799999999999727,5a
JA/GM-011,Nikurayama,36.8864,139.2717,2024.0,2019.96,4.039999999999964,5a
JA/GM-012,Keiduruyama,36.9569,139.2106,2004.0,2002.33,1.6700000000000728,5a
JA/GM-013,Donabeyama,36.6011,138.4407,2000.0,2001.05,1.0499999999999545,5a
JA/GM-014,Kakumayama,36.4529,138.40829,1981.0,1973.04,7.960000000000036,5a
JA/GM-015,Mitsukabeyama,36.719,138.6208,1970.0,1970.22,0.22000000000002728,5a
JA/GM-016,Makihatayama,36.9786,138.96429,1967.0,1960.67,6.329999999999927,5a
JA/GM-017,Mantarousan,36.8242,138.8792,1954.0,1950.47,3.5299999999999727,5a
JA/GM-018,Ozawadake,36.9873,139.0472,1946.0,1942.0,4.0,5a
JA/GM-019,Asahidake,36.8807,138.9726,1945.0,1943.9,1.099999999999909,5a
JA/GM-020,Sajikiyama,36.4424,138.427,1931.0,1931.96,0.9600000000000364,5a
JA/GM-021,Karasawayama,36.9357,138.96671,1900.0,1899.62,0.38000000000010914,5a
JA/GM-022,Nishiyama,36.8413,139.1982,1898.0,1897.22,0.7799999999999727,5a
JA/GM-023,Akagisan (Kurobisan),36.5604,139.1933,1828.0,1827.24,0.7599999999999909,5a
JA/GM-024,Asamakakushiyama,36.4537,138.6525,1757.0,1755.87,1.1300000000001091,5a
JA/GM-025,Oizumatasan,36.7973,138.8894,1749.0,1746.56,2.4400000000000546,5a
JA/GM-026,Akagisan (Jizoudake),36.541,139.17731,1674.0,1673.1,0.900000000000091,5a
JA/GM-027,Hanamagariyama,36.4108,138.6452,1655.0,1642.34,12.660000000000082,5a
JA/GM-028,Nishimae,36.9614,139.0768,1594.0,1593.43,0.5699999999999363,5a
JA/GM-029,Tomebuyama,36.3961,138.65199,1591.0,1589.91,1.0899999999999181,5a
JA/GM-030,Akagunayama,36.1437,138.84331,1522.0,1522.61,0.6099999999999,5a
JA/GM-031,Matsuiwayama,36.6384,138.6904,1512.0,1510.49,1.509999999999991,5a
JA/GM-032,Amagahageyama,36.7827,139.04401,1466.0,1464.53,1.4700000000000273,5a
JA/GM-033,Harunasan (Kamongatake),36.4774,138.85091,1449.0,1446.4,2.599999999999909,5a
JA/GM-034,JA/GM-034,36.6934,139.2661,1447.0,1449.89,2.8900000000001,5a
JA/GM-035,Arafuneyama,36.204,138.6371,1423.0,1421.41,1.5899999999999181,5a
JA/GM-036,Soumayama,36.4745,138.9008,1411.0,1407.88,3.119999999999891,5a
JA/GM-037,Ryugadake,36.4655,138.6819,1411.0,1409.85,1.150000000000091,5a
JA/GM-039,Eboshigatake,36.4875,138.8748,1363.0,1364.24,1.240000000000009,5a
JA/GM-040,Tashiroyama,36.7076,139.17059,1351.0,1345.46,5.539999999999964,5a
JA/GM-041,Futatsudake(Odake),36.4821,138.9054,1343.0,1334.4,8.599999999999909,5a
JA/GM-042,Takamayama,36.5751,138.6815,1342.0,1341.5,0.5,5a
JA/GM-043,Adumayasan,36.7465,138.92731,1341.0,1339.75,1.25,5a
JA/GM-044,Mukouyama,36.7831,139.0208,1324.0,1322.15,1.849999999999909,5a
JA/GM-045,Mitsumineyama,36.4617,138.88229,1315.0,1313.74,1.259999999999991,5a
JA/GM-046,Komochiyama,36.592,138.9977,1296.0,1295.54,0.4600000000000364,5a
JA/GM-047,Mikaboyama (Nishimikaboyama),36.1523,138.9183,1286.0,1284.48,1.5199999999999818,5a
JA/GM-049,Hatayagatake,36.4576,138.8651,1271.0,1265.37,5.630000000000109,5a
JA/GM-050,Mizunashiyama,36.633,139.2112,1271.0,1270.78,0.22000000000002728,5a
JA/GM-051,Takadayama,36.651,138.7776,1212.0,1211.59,0.41000000000008185,5a
JA/GM-053,Onokoyama,36.5808,138.937,1208.0,1207.34,0.6600000000000819,5a
JA/GM-054,Nikkureyama,36.2845,138.63271,1207.0,1205.03,1.9700000000000273,5a
JA/GM-055,Atagoyama,36.3003,138.65849,1192.0,1189.86,2.1400000000001,5a
JA/GM-056,Ooyama,36.2901,138.65759,1183.0,1180.42,2.5799999999999272,5a
JA/GM-057,Kazumayama,36.5848,138.7612,1182.0,1180.6,1.400000000000091,5a
JA/GM-058,Yakyusan,36.304,138.6989,1162.0,1157.42,4.579999999999927,5a
JA/GM-059,Nikaiyama,36.6583,138.9034,1158.0,1156.8,1.2000000000000455,5a
JA/GM-060,Takahatayama,36.708,138.8754,1143.0,1142.34,0.6600000000000819,5a
JA/GM-061,JA/GM-061,36.817,138.9977,1123.0,1114.42,8.579999999999927,5a
JA/GM-062,Mitsuminesan,36.7196,139.01801,1123.0,1120.63,2.369999999999891,5a
JA/GM-063,Zanmayama,36.5238,139.4016,1107.0,1106.55,0.4500000000000455,5a
JA/GM-064,Myougisan (Soumadake),36.2986,138.74879,1104.0,1098.83,5.170000000000073,5a
JA/GM-065,Ozawadake,36.1633,138.7621,1089.0,1087.16,1.8399999999999181,5a
JA/GM-066,Midouyama,36.2568,138.73109,878.0,872.56,5.440000000000055,5a
JA/GM-067,Arikawadake,36.6339,138.8512,853.0,849.0,4.0,5a
JA/GM-068,Oogetayama,36.245,138.77229,836.0,833.28,2.7200000000000273,5a
JA/GM-069,Motoshiranesan,36.6229,138.53169,2171.0,2171.33,0.32999999999992724,5a
JA/GM-070,Hakamakoshiyama,36.913,139.3492,2042.0,2038.37,3.630000000000109,5a
JA/GM-071,Akakuradake,36.9605,139.1454,1958.0,1957.62,0.38000000000010914,5a
JA/GM-072,Sarabuseyama,36.9146,139.278,1917.0,1916.28,0.7200000000000273,5a
JA/GM-073,Bunoudake,36.867,138.9196,1759.0,1757.92,1.0799999999999272,5a
JA/GM-074,Murakamiyama,36.455,138.44859,1746.0,1745.82,0.18000000000006366,5a
JA/GM-075,Arayama,36.5259,139.1655,1572.0,1571.1,0.900000000000091,5a
JA/GM-076,Nikurazawa,36.7376,139.31799,1558.0,1557.48,0.5199999999999818,5a
JA/GM-077,Kanpou,36.5152,138.64461,1474.0,1473.32,0.6800000000000637,5a
JA/GM-078,Kennomine,36.4157,138.6814,1429.0,1426.44,2.5599999999999454,5a
JA/GM-079,Tsunoochiyama,36.4218,138.6882,1393.0,1390.91,2.089999999999918,5a
JA/GM-080,Harunafuji,36.4769,138.8783,1390.0,1389.8,0.20000000000004547,5a
JA/GM-081,Inafukumiyama,36.1695,138.8252,1370.0,1369.46,0.5399999999999636,5a
JA/GM-082,Bingushiyama,36.4869,138.86391,1350.0,1346.04,3.9600000000000364,5a
JA/GM-083,JA/GM-083,36.666,138.81551,1293.0,1287.56,5.440000000000055,5a
JA/GM-084,Higashimikaboyama,36.1492,138.9415,1246.0,1245.4,0.599999999999909,5a
JA/GM-085,Jyunigatake,36.587,138.923,1201.0,1199.54,1.4600000000000364,5a
JA/GM-086,Yagasakiyama,36.3342,138.65041,1184.0,1181.78,2.2200000000000273,5a
JA/GM-087,Takasoriyama,36.0948,138.7834,1130.0,1129.45,0.5499999999999545,5a
JA/GM-088,Eboshiiwa,36.3136,138.7149,1117.0,1102.71,14.289999999999964,5a
JA/GM-089,Shiraishiyama,36.1289,138.8593,1102.0,1097.97,4.029999999999973,5a
JA/GM-090,Kondouzan,36.2883,138.7383,1094.0,1090.17,3.8299999999999272,5a
JA/GM-091,JA/GM-091,36.5444,138.73,1080.0,1081.2,1.2000000000000455,5a
JA/GM-092,JA/GM-092,36.1464,138.61909,1032.0,1027.8,4.2000000000000455,5a
JA/GM-093,Amefuriyama,36.1437,138.9801,1012.0,1011.04,0.9600000000000364,5a
JA/GM-094,Kanatake,36.2064,138.72459,1010.0,1007.62,2.3799999999999955,5a
JA/GM-095,Takashiba,36.6477,139.1937,994.0,993.53,0.4700000000000273,5a
JA/GM-096,Sankyusan,36.3388,138.6969,991.0,987.8,3.2000000000000455,5a
JA/GM-097,Sansekisonyama,36.7658,138.946,956.0,955.68,0.32000000000005,5a
JA/GM-098,Inamurayama,36.3232,138.6778,952.0,949.88,2.1200000000000045,5a
JA/GM-099,Yotsumatayama,36.1995,138.7375,899.0,895.34,3.659999999999968,5a
JA/GM-100,Fujisengenyama,36.1731,138.7065,898.0,897.2,0.7999999999999545,5a
JA/GM-101,Takeyama,36.6139,138.83099,789.0,786.35,2.6499999999999773,5a
JA/GM-102,Kongounokaya,36.1804,138.7793,788.0,786.24,1.759999999999991,5a
JA/GM-103,Togamiyama,36.6821,139.0553,771.0,770.86,0.13999999999998636,5a
JA/GM-104,Chausuyama,36.3783,139.32629,294.0,293.76,0.2400000000000091,5a
JA/GM-105,Kanayama,36.3176,139.3777,239.0,235.22,3.780000000000001,5a
JA/GM-106,Kashouzan,36.759,139.0623,1322.0,1317.96,4.039999999999964,5a
JA/GM-107,Takajyokki,36.5228,138.6718,1237.0,1236.85,0.15000000000009095,5a
JA/GM-108,Ookaneharagatake,36.4492,138.8609,1252.0,1253.16,1.1600000000000819,5a
JA/HG-001,Hyonosen (Suganosen),35.354,134.51379,1510.0,1508.8,1.2000000000000455,5a
JA/HG-002,Mimuroyama,35.2367,134.4628,1358.0,1357.28,0.7200000000000273,5a
JA/HG-003,Ushiroyama,35.1868,134.41119,1344.0,1341.84,2.160000000000082,5a
JA/HG-004,Tengoyasan,35.2373,134.42039,1245.0,1243.51,1.490000000000009,5a
JA/HG-005,Aogamaru,35.4236,134.47591,1239.0,1238.74,0.2599999999999909,5a
JA/HG-006,Hachibuseyama,35.3954,134.5363,1222.0,1220.95,1.0499999999999545,5a
JA/HG-007,Akataniyama,35.2801,134.5134,1217.0,1214.72,2.2799999999999727,5a
JA/HG-008,Uematsuyama,35.1759,134.4847,1191.0,1190.26,0.7400000000000091,5a
JA/HG-009,Senchougamine,35.1834,134.6976,1141.0,1139.83,1.1700000000000728,5a
JA/HG-010,Fujinashiyama,35.2667,134.60049,1139.0,1138.91,0.08999999999991815,5a
JA/HG-011,Myoukenyama,35.4106,134.6438,1139.0,1136.06,2.9400000000000546,5a
JA/HG-012,Sankyuanzan,35.2471,134.5721,1123.0,1121.9,1.099999999999909,5a
JA/HG-013,Dangamine,35.1916,134.7274,1103.0,1102.01,0.9900000000000091,5a
JA/HG-014,Ajyariyama,35.2212,134.56059,1087.0,1086.31,0.6900000000000546,5a
JA/HG-015,Gyouseizan,35.1323,134.65669,1077.0,1076.41,0.5899999999999181,5a
JA/HG-016,Sobugatake,35.4708,134.638,1074.0,1073.66,0.33999999999991815,5a
JA/HG-017,Hitotsuyama,35.207,134.5808,1065.0,1063.64,1.3599999999999,5a
JA/HG-018,Surugamine,35.286,134.696,1054.0,1052.1,1.900000000000091,5a
JA/HG-019,Hinakurasan,35.1479,134.4086,1047.0,1046.15,0.849999999999909,5a
JA/HG-020,Kuroozan,35.1056,134.5396,1025.0,1023.83,1.169999999999959,5a
JA/HG-021,Higashiyama,35.1704,134.5844,1016.0,1015.3,0.7000000000000455,5a
